plz,ort,stadtteil,termin,termin_vom,muellart,latitude,longitude,strasse_final
48153,Münster,,2025-11-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9462541,7.6242693,Sebastiankirchweg
48153,Münster,,2025-12-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9462541,7.6242693,Sebastiankirchweg
48161,Münster,,2025-05-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9977188,7.5572777,Sebastianstraße
48161,Münster,,2025-06-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9977188,7.5572777,Sebastianstraße
48161,Münster,,2025-07-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9977188,7.5572777,Sebastianstraße
48161,Münster,,2025-08-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9977188,7.5572777,Sebastianstraße
48161,Münster,,2025-09-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9977188,7.5572777,Sebastianstraße
48161,Münster,,2025-10-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9977188,7.5572777,Sebastianstraße
48161,Münster,,2025-11-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9977188,7.5572777,Sebastianstraße
48161,Münster,,2025-12-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9977188,7.5572777,Sebastianstraße
48163,Münster,,2025-05-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9182856,7.5349949,Sendener Stiege 1-55a
48163,Münster,,2025-07-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9182856,7.5349949,Sendener Stiege 1-55a
48163,Münster,,2025-08-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9182856,7.5349949,Sendener Stiege 1-55a
48163,Münster,,2025-09-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9182856,7.5349949,Sendener Stiege 1-55a
48163,Münster,,2025-10-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9182856,7.5349949,Sendener Stiege 1-55a
48163,Münster,,2025-11-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9182856,7.5349949,Sendener Stiege 1-55a
48163,Münster,,2025-12-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9182856,7.5349949,Sendener Stiege 1-55a
48163,Münster,,2025-05-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9267478,7.6031511,Sendenweg
48163,Münster,,2025-07-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9267478,7.6031511,Sendenweg
48163,Münster,,2025-08-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9267478,7.6031511,Sendenweg
48163,Münster,,2025-09-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9267478,7.6031511,Sendenweg
48163,Münster,,2025-10-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9267478,7.6031511,Sendenweg
48163,Münster,,2025-11-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9267478,7.6031511,Sendenweg
48163,Münster,,2025-12-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9267478,7.6031511,Sendenweg
48151,Münster,,2025-06-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 1-99
48151,Münster,,2025-07-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 1-99
48151,Münster,,2025-08-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 1-99
48151,Münster,,2025-09-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 1-99
48151,Münster,,2025-10-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 1-99
48151,Münster,,2025-11-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 1-99
48151,Münster,,2025-12-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 1-99
48151,Münster,,2025-06-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentmaringer Weg 115a-117
48151,Münster,,2025-07-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentmaringer Weg 115a-117
48151,Münster,,2025-08-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentmaringer Weg 115a-117
48151,Münster,,2025-09-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentmaringer Weg 115a-117
48151,Münster,,2025-10-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentmaringer Weg 115a-117
48151,Münster,,2025-11-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentmaringer Weg 115a-117
48151,Münster,,2025-12-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentmaringer Weg 115a-117
48151,Münster,,2025-06-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 101-105
48151,Münster,,2025-07-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 101-105
48151,Münster,,2025-08-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 101-105
48151,Münster,,2025-09-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 101-105
48151,Münster,,2025-10-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 101-105
48151,Münster,,2025-11-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 101-105
48151,Münster,,2025-12-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9436794,7.6129679,Sentmaringer Weg 101-105
48149,Münster,,2025-05-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9618155,7.5936625,Sentruper Höhe
48149,Münster,,2025-06-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9618155,7.5936625,Sentruper Höhe
48149,Münster,,2025-07-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9618155,7.5936625,Sentruper Höhe
48149,Münster,,2025-08-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9618155,7.5936625,Sentruper Höhe
48149,Münster,,2025-09-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9618155,7.5936625,Sentruper Höhe
48149,Münster,,2025-10-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9618155,7.5936625,Sentruper Höhe
48149,Münster,,2025-11-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9618155,7.5936625,Sentruper Höhe
48149,Münster,,2025-05-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentruper Straße 151-221
48149,Münster,,2025-06-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentruper Straße 151-221
48149,Münster,,2025-07-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentruper Straße 151-221
48149,Münster,,2025-08-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentruper Straße 151-221
48149,Münster,,2025-09-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentruper Straße 151-221
48149,Münster,,2025-10-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentruper Straße 151-221
48149,Münster,,2025-11-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Sentruper Straße 151-221
48163,Münster,,2025-05-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9295035,7.604202,Seppenradeweg
48163,Münster,,2025-07-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9295035,7.604202,Seppenradeweg
48163,Münster,,2025-08-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9295035,7.604202,Seppenradeweg
48163,Münster,,2025-09-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9295035,7.604202,Seppenradeweg
48163,Münster,,2025-10-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9295035,7.604202,Seppenradeweg
48163,Münster,,2025-11-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9295035,7.604202,Seppenradeweg
48163,Münster,,2025-12-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9295035,7.604202,Seppenradeweg
48149,Münster,,2025-05-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9617235,7.6040811,Sertürnerstraße
48149,Münster,,2025-06-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9617235,7.6040811,Sertürnerstraße
48149,Münster,,2025-07-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9617235,7.6040811,Sertürnerstraße
48149,Münster,,2025-08-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9617235,7.6040811,Sertürnerstraße
48149,Münster,,2025-09-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9617235,7.6040811,Sertürnerstraße
48149,Münster,,2025-10-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9617235,7.6040811,Sertürnerstraße
48149,Münster,,2025-11-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9617235,7.6040811,Sertürnerstraße
48143,Münster,,2025-05-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9604561,7.6322965,Servatiikirchplatz
48143,Münster,,2025-06-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9604561,7.6322965,Servatiikirchplatz
48143,Münster,,2025-07-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9604561,7.6322965,Servatiikirchplatz
48143,Münster,,2025-08-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9604561,7.6322965,Servatiikirchplatz
48143,Münster,,2025-09-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9604561,7.6322965,Servatiikirchplatz
48143,Münster,,2025-10-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9604561,7.6322965,Servatiikirchplatz
48143,Münster,,2025-11-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9604561,7.6322965,Servatiikirchplatz
48143,Münster,,2025-12-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9604561,7.6322965,Servatiikirchplatz
48143,Münster,,2025-05-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9601941,7.6346345,Servatiiplatz
48143,Münster,,2025-06-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9601941,7.6346345,Servatiiplatz
48143,Münster,,2025-07-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9601941,7.6346345,Servatiiplatz
48143,Münster,,2025-08-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9601941,7.6346345,Servatiiplatz
48143,Münster,,2025-09-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9601941,7.6346345,Servatiiplatz
48143,Münster,,2025-10-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9601941,7.6346345,Servatiiplatz
48143,Münster,,2025-11-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9601941,7.6346345,Servatiiplatz
48143,Münster,,2025-12-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9601941,7.6346345,Servatiiplatz
48161,Münster,,2025-05-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0007266,7.5515099,Sessendrupweg
48161,Münster,,2025-06-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0007266,7.5515099,Sessendrupweg
48161,Münster,,2025-07-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0007266,7.5515099,Sessendrupweg
48161,Münster,,2025-08-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0007266,7.5515099,Sessendrupweg
48161,Münster,,2025-09-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0007266,7.5515099,Sessendrupweg
48161,Münster,,2025-10-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0007266,7.5515099,Sessendrupweg
48161,Münster,,2025-11-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0007266,7.5515099,Sessendrupweg
48161,Münster,,2025-12-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0007266,7.5515099,Sessendrupweg
48147,Münster,,2025-05-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9820873,7.6492214,Sibeliusstraße
48147,Münster,,2025-06-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9820873,7.6492214,Sibeliusstraße
48147,Münster,,2025-07-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9820873,7.6492214,Sibeliusstraße
48147,Münster,,2025-08-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9820873,7.6492214,Sibeliusstraße
48147,Münster,,2025-09-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9820873,7.6492214,Sibeliusstraße
48147,Münster,,2025-10-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9820873,7.6492214,Sibeliusstraße
48147,Münster,,2025-11-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9820873,7.6492214,Sibeliusstraße
48147,Münster,,2025-12-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9820873,7.6492214,Sibeliusstraße
48151,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324709,7.6092966,Siebenbürgenweg
48151,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324709,7.6092966,Siebenbürgenweg
48151,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324709,7.6092966,Siebenbürgenweg
48151,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324709,7.6092966,Siebenbürgenweg
48151,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324709,7.6092966,Siebenbürgenweg
48151,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324709,7.6092966,Siebenbürgenweg
48151,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324709,7.6092966,Siebenbürgenweg
48151,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324709,7.6092966,Siebenbürgenweg
48143,Münster,,2025-05-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9623911,7.623609,Siegelkammer
48143,Münster,,2025-06-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9623911,7.623609,Siegelkammer
48143,Münster,,2025-07-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9623911,7.623609,Siegelkammer
48143,Münster,,2025-08-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9623911,7.623609,Siegelkammer
48143,Münster,,2025-09-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9623911,7.623609,Siegelkammer
48143,Münster,,2025-10-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9623911,7.623609,Siegelkammer
48143,Münster,,2025-11-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9623911,7.623609,Siegelkammer
48143,Münster,,2025-12-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9623911,7.623609,Siegelkammer
48153,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324928,7.6296733,Siemensstraße
48153,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324928,7.6296733,Siemensstraße
48153,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324928,7.6296733,Siemensstraße
48153,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324928,7.6296733,Siemensstraße
48153,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324928,7.6296733,Siemensstraße
48153,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324928,7.6296733,Siemensstraße
48153,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324928,7.6296733,Siemensstraße
48153,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9324928,7.6296733,Siemensstraße
48167,Münster,,2025-05-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9230138,7.7245473,Silberbrink
48167,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9230138,7.7245473,Silberbrink
48167,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9230138,7.7245473,Silberbrink
48167,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9230138,7.7245473,Silberbrink
48167,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9230138,7.7245473,Silberbrink
48167,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9230138,7.7245473,Silberbrink
48167,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9230138,7.7245473,Silberbrink
48167,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9230138,7.7245473,Silberbrink
48161,Münster,,2025-05-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Simonsplatz
48161,Münster,,2025-06-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Simonsplatz
48161,Münster,,2025-07-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Simonsplatz
48161,Münster,,2025-08-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Simonsplatz
48161,Münster,,2025-09-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Simonsplatz
48161,Münster,,2025-10-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Simonsplatz
48161,Münster,,2025-11-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Simonsplatz
48163,Münster,,2025-06-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.881001,7.6125265,Siriusweg
48163,Münster,,2025-07-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.881001,7.6125265,Siriusweg
48163,Münster,,2025-08-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.881001,7.6125265,Siriusweg
48163,Münster,,2025-09-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.881001,7.6125265,Siriusweg
48163,Münster,,2025-10-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.881001,7.6125265,Siriusweg
48163,Münster,,2025-11-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.881001,7.6125265,Siriusweg
48163,Münster,,2025-12-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.881001,7.6125265,Siriusweg
